Age,Height_cm,Weight_kg,Income
20,174.3,75.0,21808.93
18,160.0,64.2,200000.00
61,158.0,61.6,23601.48
58,176.6,77.7,106746.86
49,174.0,71.6,78306.35
68,182.8,79.6,129936.91
90,169.2,66.9,45950.35
37,180.9,76.1,67672.47
53,166.0,70.2,28435.14
21,178.0,75.5,84298.83
75,183.0,76.9,15748.37
19,163.5,61.6,156807.33
77,157.4,65.7,200000.00
73,171.5,71.3,134725.51
21,171.3,71.8,10000.00
90,168.8,66.8,30978.43
88,176.7,68.2,121023.72
44,162.1,59.2,18297.92
55,169.1,66.6,14879.35
75,164.5,63.0,56654.60
78,181.3,78.8,32517.83
19,175.4,76.3,30904.38
64,165.0,65.4,14232.09
29,170.3,70.8,200000.00
50,168.7,71.0,20749.02
86,160.7,66.3,33932.49
37,181.1,75.9,72915.44
54,166.9,68.0,40692.84
31,191.6,89.4,32481.53
88,170.2,70.2,116342.40
69,178.7,75.4,69561.36
32,170.2,66.5,66886.19
23,172.1,70.5,34202.32
73,167.1,67.7,15334.78
35,157.4,62.6,140059.99
75,181.7,78.7,26041.24
56,165.7,62.3,14616.68
82,180.2,74.8,35901.50
34,184.6,78.1,46815.65
39,165.4,65.3,13995.44
58,164.1,60.4,33321.46
84,165.9,63.6,49083.49
44,156.6,63.6,15576.12
62,172.4,70.7,135482.96
37,179.1,77.1,15454.56
66,163.4,60.1,89354.60
70,173.3,71.8,57198.85
24,168.4,63.0,200000.00
35,168.5,68.5,52682.78
54,169.9,65.4,14118.50
32,172.3,75.1,15945.51
33,165.5,71.4,37468.28
30,170.1,67.4,10000.00
67,165.8,61.2,14808.03
32,170.9,68.6,87578.62
89,163.6,59.2,200000.00
18,176.4,73.5,45572.32
40,167.5,64.6,19243.40
70,161.2,65.7,126185.96
51,168.5,61.8,161768.14
59,169.5,64.9,33225.56
22,166.6,69.1,87691.10
21,158.7,58.6,161915.26
31,169.1,73.1,67313.39
53,171.1,70.3,26854.52
55,173.0,72.4,31230.38
78,177.1,76.2,16476.81
26,173.5,73.4,24674.78
52,172.3,70.6,87566.01
44,174.0,72.1,40968.52
90,166.0,69.8,12702.16
86,176.5,72.5,67987.23
25,169.5,69.4,134823.28
66,168.7,67.1,42603.53
62,161.3,64.3,46404.44
18,173.1,75.7,187837.21
56,172.4,69.7,143938.16
68,175.2,70.7,81744.35
60,160.3,59.4,180158.98
65,175.0,76.2,143917.65
55,168.8,69.1,45010.17
85,163.7,64.1,70870.45
59,166.8,66.2,55795.26
70,164.3,62.7,200000.00
84,172.3,73.8,73727.41
57,167.0,67.5,68833.67
44,169.4,74.2,200000.00
67,166.7,66.6,58474.23
66,169.1,69.4,37022.08
74,162.0,61.6,10000.00
34,155.9,56.4,34000.33
19,188.6,85.2,59441.45
43,170.3,73.2,121197.85
74,190.7,85.9,49723.06
57,169.5,67.5,23005.68
23,169.8,64.9,71524.73
69,167.9,75.1,10205.10
60,173.9,70.8,160873.79
84,170.7,65.6,181625.56
46,160.6,62.4,10327.93
69,162.6,64.2,23386.03
81,161.5,65.0,68725.89
68,170.7,70.5,200000.00
84,171.0,64.9,47723.76
49,170.7,67.6,71078.66
19,164.9,68.5,62853.39
35,161.4,65.3,12368.27
29,177.9,77.2,36813.75
69,171.3,74.8,25267.84
65,173.9,71.9,61799.86
45,176.6,78.3,27042.45
52,155.6,56.8,51489.30
81,170.3,74.8,47713.86
43,177.7,74.2,51398.46
80,161.2,58.9,130746.06
30,162.0,59.4,70790.43
23,161.8,67.0,40137.40
36,159.2,65.3,78232.26
20,173.9,69.8,30725.69
22,171.2,68.3,18987.57
51,161.1,55.1,131424.21
47,157.0,55.4,27665.39
34,163.8,63.6,20118.53
29,177.3,74.6,196236.07
35,161.5,56.3,110305.59
72,157.5,55.1,42370.53
47,168.6,73.8,111669.94
60,161.0,65.6,32914.58
75,181.2,79.2,77143.54
74,170.4,70.2,52575.88
30,166.6,66.6,36052.12
61,166.7,66.3,63145.13
87,165.1,65.5,18253.83
52,165.8,61.3,29919.96
62,186.2,82.4,10000.00
82,176.0,68.3,37275.74
73,167.7,66.9,62848.37
44,170.8,71.3,13651.07
29,164.0,62.9,70445.53
67,176.2,75.3,10000.00
28,150.0,53.7,29428.22
45,165.0,66.7,45738.37
41,161.4,63.6,49030.58
27,175.1,71.0,61628.72
83,168.7,64.0,11244.27
79,156.4,54.6,58059.79
79,167.8,64.8,92212.59
42,168.4,70.5,33432.40
37,178.8,78.9,40248.95
54,170.4,68.3,13665.56
48,168.1,66.9,108567.43
45,168.8,64.4,15947.41
54,152.4,51.9,131970.31
67,162.6,64.7,200000.00
41,154.6,56.1,31891.98
73,182.5,78.9,24935.61
87,165.0,67.3,42249.19
63,172.9,73.1,122326.96
67,161.2,61.7,21963.17
60,165.6,69.4,10000.00
49,166.0,64.5,137884.72
20,172.0,68.1,50884.86
18,167.2,63.3,40583.06
50,163.7,67.9,52337.33
22,153.9,54.9,23787.33
37,183.9,81.2,41836.44
58,164.6,70.6,62945.03
20,165.5,63.4,77001.90
73,164.2,65.1,51171.26
56,178.0,76.4,10000.00
63,163.6,64.4,37052.59
30,164.8,67.9,51791.32
77,169.7,70.3,55845.99
60,176.7,75.5,33604.81
74,168.1,72.9,200000.00
24,168.6,63.8,33061.84
76,167.4,63.7,73859.71
56,164.9,65.1,32552.03
62,181.2,80.4,75535.53
19,162.6,63.3,13048.96
80,171.0,68.2,192281.65
20,164.3,68.6,66753.36
42,172.4,73.8,30641.67
38,167.8,65.8,34371.78
29,170.0,74.3,25399.99
81,168.9,67.2,35833.68
76,160.5,61.0,48435.46
60,167.8,63.0,29766.90
39,155.5,58.8,95595.33
77,169.8,75.0,200000.00
34,164.7,70.8,40341.89
42,166.7,65.6,10000.00
58,168.4,66.4,36135.32
60,169.3,68.9,44897.44
58,152.1,59.8,97523.98
30,165.6,66.4,26076.17
23,170.1,71.8,26497.15
50,179.3,79.2,25891.80
63,186.4,86.8,15516.22
20,182.2,82.3,10000.00
34,163.1,61.9,53288.55
53,172.1,71.6,13403.28
27,176.2,73.2,37536.11
84,173.1,74.7,88799.28
88,168.2,69.5,21635.88
58,170.5,71.4,138205.92
39,171.4,71.6,25560.75
83,164.4,60.3,12541.54
48,170.6,71.5,33918.98
58,160.1,57.7,67162.22
28,185.5,79.6,101522.05
40,166.4,69.8,69519.18
87,173.0,70.7,200000.00
61,170.8,65.9,58967.22
19,170.1,67.6,30765.36
50,173.5,74.5,47179.43
18,177.1,73.9,15383.98
52,170.0,72.7,105316.69
47,175.0,76.2,14262.16
59,172.7,74.6,19537.09
26,160.4,63.7,43890.55
34,169.6,65.2,21106.49
32,167.9,66.9,69415.60
78,173.7,73.7,64472.60
38,174.3,70.5,95406.08
68,170.3,71.1,83585.27
52,172.2,74.4,60859.02
43,170.6,66.5,46238.72
82,165.5,60.3,93628.89
58,178.2,76.5,49806.24
48,173.7,79.7,175671.37
20,183.0,80.2,111488.65
75,168.4,64.2,39017.37
60,165.6,67.5,145210.31
88,154.9,58.6,193053.89
76,185.9,84.7,200000.00
79,173.5,78.8,138613.67
74,175.3,70.1,19098.23
80,181.8,81.6,21102.44
74,170.9,70.0,19410.96
76,164.9,66.5,123530.08
68,176.2,72.5,200000.00
26,168.3,63.8,69457.65
36,157.2,64.3,51941.49
30,180.5,83.6,78590.21
90,162.2,69.0,83427.56
38,164.7,62.9,156198.77
38,175.3,73.3,29500.94
67,155.8,61.9,75451.76
25,170.5,69.3,104386.00
48,171.6,68.6,62780.91
61,177.4,76.8,12250.63
54,174.1,69.1,10000.00
18,175.0,68.1,14437.11
77,176.2,81.6,135587.60
53,180.1,77.0,200000.00
20,166.6,69.1,18575.06
21,162.9,62.9,104037.92
81,163.3,64.7,10000.00
89,174.2,73.0,28625.50
59,167.8,63.1,69720.42
66,165.6,64.0,106418.83
61,177.4,77.7,27199.65
57,173.9,73.6,45470.18
38,180.9,78.5,46954.69
34,171.8,64.7,15038.10
30,173.7,74.0,128680.95
23,167.1,65.6,59491.99
59,155.1,55.9,24390.45
65,166.2,63.8,47188.59
79,164.8,65.4,134482.72
85,160.5,61.5,24230.77
73,171.2,69.1,17769.77
72,176.4,78.7,18471.45
76,166.7,66.8,200000.00
55,172.7,67.2,111272.54
42,165.9,64.1,20729.46
50,168.9,69.1,55327.54
63,165.8,68.0,62805.46
62,172.1,68.1,52658.19
59,174.1,69.8,29916.14
80,182.0,81.0,14243.62
24,166.0,66.4,26017.18
65,168.5,69.3,31491.10
57,177.9,73.9,105309.49
23,167.6,69.9,58292.15
18,173.5,74.6,82490.03
18,166.5,68.4,18148.55
71,172.8,70.3,39888.81
88,174.2,71.4,129064.92
82,179.1,76.4,15874.77
19,164.6,59.7,200000.00
82,173.4,70.9,55379.83
63,169.0,71.1,89553.36
41,158.5,57.7,10000.00
32,165.6,71.2,95778.15
62,164.8,61.3,22870.06
30,173.0,68.9,53479.28
72,163.9,62.3,17028.80
33,170.6,71.5,123517.30
64,170.1,68.3,19341.77
87,174.5,69.3,76517.36
19,166.7,68.2,69319.53
29,159.6,61.8,63884.33
56,176.5,72.4,42548.72
60,166.1,71.3,82135.18
55,177.7,77.9,47505.08
30,169.9,70.9,39409.10
77,170.5,67.9,97302.76
42,174.3,69.8,200000.00
76,174.5,77.3,48769.12
83,169.5,66.2,15118.73
66,167.0,68.4,39077.90
77,169.7,71.8,88831.44
29,157.4,55.2,36370.09
37,176.9,74.4,13706.48
58,164.0,61.6,62900.32
48,166.4,67.5,41771.33
82,167.2,64.6,28418.88
87,172.6,68.8,64166.60
29,169.1,64.6,112363.43
87,174.7,73.0,34450.46
80,173.6,67.2,103940.33
38,164.3,69.2,55130.38
24,164.3,64.1,20243.87
45,168.1,70.2,10000.00
88,175.0,73.2,61482.18
19,173.8,73.3,47518.50
88,174.4,69.0,26302.94
34,168.2,69.4,29333.47
89,177.0,71.5,17457.60
58,172.4,75.3,63553.45
42,165.9,64.4,19373.47
65,168.2,69.9,39066.19
80,175.7,70.3,32573.64
42,180.5,80.3,12946.41
43,157.9,54.7,86589.18
67,171.9,66.0,42842.26
25,158.8,63.5,200000.00
68,164.8,67.9,23011.57
49,173.3,70.6,200000.00
38,170.8,68.8,52533.08
76,164.3,64.3,32624.52
63,166.9,67.6,20582.62
19,176.5,77.6,15063.88
87,170.6,68.7,28027.05
50,170.0,64.6,25708.65
18,177.1,74.9,34241.03
62,175.4,71.5,25852.05
43,167.3,71.0,111693.45
77,174.3,71.7,18823.79
67,168.2,71.4,25541.08
36,170.7,69.7,39601.91
82,158.0,57.9,23735.58
26,166.0,69.5,116202.76
43,171.1,67.8,21639.10
32,162.1,62.9,37122.46
34,167.7,66.3,34728.10
62,158.7,57.9,34999.05
76,174.9,74.2,200000.00
63,179.8,75.7,151735.48
20,162.9,61.1,76897.39
44,158.9,59.9,63207.35
59,173.8,70.5,200000.00
55,171.7,69.4,41410.43
53,173.1,71.4,37109.02
45,174.9,75.1,45394.57
27,171.0,68.7,43059.21
24,179.6,73.4,63477.83
18,180.4,79.5,51272.38
24,183.4,78.8,10000.00
73,184.4,82.5,60935.96
55,165.0,68.5,73931.83
78,177.5,75.3,73076.99
85,171.3,67.6,26628.91
19,156.6,58.0,13818.07
49,173.6,69.8,135326.77
40,165.0,62.7,35664.76
56,170.0,68.0,32360.29
69,162.0,59.1,28393.93
77,179.1,73.6,76672.26
53,163.7,66.1,110908.94
57,164.8,65.4,70175.28
20,178.0,76.8,68039.21
21,171.9,72.9,35083.88
44,182.6,74.3,32846.74
45,176.2,73.4,34491.84
50,177.7,80.1,69522.97
19,162.7,68.4,29825.55
35,172.4,69.1,80897.78
85,182.8,77.3,85971.52
21,162.4,56.9,89326.45
89,170.1,67.9,33940.39
69,169.3,70.3,22748.62
34,171.9,73.4,50013.76
76,175.3,69.6,32243.67
57,170.9,69.2,28378.06
55,184.2,79.6,38763.92
23,153.5,53.0,84594.23
61,151.2,52.7,23041.09
34,168.3,70.2,200000.00
42,178.9,78.0,79204.61
24,168.9,69.3,32799.86
73,167.1,70.7,94625.69
18,156.7,58.3,22423.60
62,167.9,66.9,57395.98
65,166.3,67.4,73653.09
52,168.8,65.1,89641.11
49,169.0,70.7,43881.07
43,174.8,74.9,18887.75
68,167.0,67.8,49375.14
70,164.0,62.1,149653.49
88,170.1,71.2,27211.17
20,169.9,74.1,26415.31
83,161.4,63.8,40172.86
52,172.6,69.5,83035.27
20,161.2,67.4,18576.25
85,174.6,74.2,28695.22
47,166.3,71.3,19919.18
64,162.0,59.8,170277.22
86,189.4,83.8,21488.76
66,170.7,72.1,55403.61
88,177.4,67.4,27329.86
39,169.5,74.4,70373.66
70,179.2,80.7,117031.38
25,175.2,71.4,42619.42
36,168.1,71.3,98371.74
34,176.8,75.0,83640.95
49,178.3,75.4,61688.78
24,167.1,63.9,109579.07
38,169.9,72.2,200000.00
21,184.6,83.7,151178.02
36,171.4,71.2,11917.17
21,177.8,72.3,14424.76
36,175.8,75.6,45899.59
80,177.6,78.5,10000.00
68,177.0,80.3,43510.17
21,150.9,54.1,12699.33
69,166.3,64.7,57432.27
86,167.9,64.4,70322.15
59,172.0,71.2,43390.93
39,163.8,66.8,36316.69
86,169.2,74.5,26267.06
86,161.2,63.8,54055.31
73,155.9,62.2,16671.43
48,188.8,85.9,21969.61
48,167.0,69.0,72504.76
37,178.9,75.1,36171.57
78,176.3,75.3,32542.91
80,167.1,63.9,116967.38
35,180.7,81.6,47614.34
48,163.8,70.7,32351.83
48,169.5,69.4,90954.76
75,174.3,71.6,22080.27
21,170.2,81.1,10000.00
47,168.9,71.9,169905.06
84,156.3,63.1,17093.24
58,175.4,75.0,200000.00
38,176.4,71.6,30001.86
87,166.6,66.0,10000.00
25,176.5,75.0,21436.86
50,171.8,70.7,69385.19
74,177.7,72.5,200000.00
46,175.5,73.8,111264.12
86,167.9,64.2,123711.10
77,184.7,77.8,15941.25
79,163.8,62.0,104094.67
53,150.0,53.1,40198.47
41,151.7,54.5,200000.00
70,173.1,71.5,75121.47
90,154.1,62.4,70632.03
60,165.6,65.4,14294.97
38,177.8,70.3,88110.95
87,152.4,54.6,28704.11
34,168.3,67.1,91618.24
27,169.5,62.0,42032.11
32,159.2,60.6,31746.61
32,171.8,69.0,78961.05
19,168.6,67.8,57463.76
39,174.3,73.4,16164.52
60,169.6,68.4,195261.28
83,166.6,66.0,41423.02
71,172.5,69.6,108315.68
71,178.9,78.2,44927.89
62,179.7,76.0,22660.27
78,174.2,74.4,41834.52
56,175.8,70.6,82237.40
75,165.4,64.1,200000.00
64,168.2,69.1,124346.00
28,173.3,68.4,30626.18
81,171.7,68.8,12752.72
66,174.3,74.3,51271.34
40,180.1,75.3,52541.01
76,169.2,72.0,121687.35
52,159.6,60.9,164103.49
18,163.8,63.2,88018.84
83,171.5,72.1,117557.68
52,167.4,67.2,41762.93
37,161.4,62.4,108598.92
52,169.7,68.3,66514.66
21,164.8,64.5,200000.00
83,174.1,69.3,61382.48
42,180.6,80.0,42267.08
46,178.2,74.2,99849.39
66,163.5,66.9,197310.90
54,165.6,62.8,104124.75
22,159.2,64.1,73943.23
49,177.8,73.3,47989.72
32,171.0,72.1,22701.14
40,181.2,77.3,145128.36
49,174.3,73.2,145466.38
24,166.9,64.8,10000.00
45,157.6,57.0,23278.47
32,172.1,69.8,95440.34
85,184.7,83.5,31903.88
49,176.0,76.0,82586.12
56,169.1,70.0,20496.98
23,175.9,74.7,23589.69
82,175.1,79.5,17766.88
26,178.9,74.1,45141.29
47,164.0,63.9,49910.58
66,173.0,64.2,16815.58
60,159.6,62.1,19751.98
59,156.9,56.2,33940.47
59,174.9,73.0,36621.11
44,178.7,74.2,24917.66
29,170.0,68.6,85500.90
90,169.4,69.1,34128.80
19,172.4,69.0,57363.47
32,178.1,76.8,72196.11
37,176.3,73.1,22259.96
38,172.3,69.1,80092.30
21,174.8,75.0,57484.98
67,175.7,74.5,53845.69
72,162.5,57.9,23397.06
32,173.8,71.3,112642.06
79,161.0,59.0,11368.04
41,177.5,79.3,43881.52
42,175.9,71.8,23172.67
51,170.4,67.6,33954.58
30,168.7,68.2,13933.23
76,178.1,77.4,26084.14
28,171.9,68.7,18223.08
79,171.8,71.1,12840.35
55,172.3,71.8,79462.28
34,172.9,66.6,25883.44
50,178.2,77.3,40895.62
75,158.7,58.7,68106.71
86,169.2,65.1,63517.14
42,155.8,63.3,43149.13
84,172.8,68.9,26503.70
56,165.5,67.7,34541.10
87,171.0,71.3,58325.89
53,164.6,59.9,126822.54
65,164.3,62.3,10000.00
69,167.0,63.4,70147.60
79,170.6,72.3,16894.51
53,174.8,75.4,30929.48
76,164.8,69.6,40553.73
31,171.0,67.0,44527.90
39,172.8,78.4,27892.69
20,166.6,69.1,138384.17
62,172.7,76.2,81892.04
54,160.9,62.4,32598.57
54,163.7,63.3,200000.00
51,177.4,72.8,25890.32
59,154.4,60.7,24420.58
61,167.6,66.8,53806.90
50,170.5,69.2,29079.77
82,171.7,73.9,70002.90
36,172.0,73.2,37435.20
54,168.4,67.3,65922.24
76,167.3,67.4,21821.93
68,164.1,65.3,200000.00
29,180.8,78.5,31205.29
64,175.4,77.2,177327.65
37,172.0,72.4,14489.97
54,169.5,67.9,200000.00
77,165.8,69.7,43584.53
48,169.7,67.2,39481.75
83,163.2,63.5,10000.00
58,179.6,76.6,14794.99
86,163.8,63.1,20438.08
64,161.2,61.3,17718.84
87,190.8,90.1,84724.43
39,169.0,68.6,32435.05
28,163.9,69.5,48137.20
89,175.4,72.2,57458.69
57,160.7,60.1,10000.00
84,165.1,61.4,36675.19
31,175.6,70.0,200000.00
82,185.0,79.8,125462.40
53,177.2,72.9,73233.79
25,175.1,71.8,54125.15
71,179.8,78.0,172369.06
58,168.0,65.2,81638.80
89,159.7,66.1,41607.29
65,165.1,65.0,66293.47
88,179.6,79.8,99664.09
82,161.7,60.1,149127.78
60,169.0,67.3,13578.18
64,170.3,70.4,54033.30
46,173.0,73.0,115176.67
79,174.2,75.4,28447.96
44,174.6,69.2,40392.35
82,190.7,95.1,200000.00
57,175.4,78.6,59417.62
88,180.1,78.5,24503.36
26,170.4,70.7,13348.68
40,184.0,81.8,43513.53
45,164.6,62.1,28359.77
66,177.2,71.2,149793.11
27,169.3,65.3,24786.00
37,177.0,71.3,107827.35
22,173.9,77.6,47284.62
40,179.0,75.4,31945.49
88,173.6,75.6,37161.09
83,169.7,68.3,149288.31
41,177.1,74.9,98225.32
69,164.3,64.0,58999.40
52,157.7,57.9,27983.43
40,154.7,62.6,94016.17
68,182.8,80.5,53943.61
44,171.9,75.1,33237.20
55,173.4,72.8,21208.69
23,167.6,71.6,29100.83
83,172.3,71.5,18467.51
82,165.1,64.6,23187.07
84,169.9,64.8,200000.00
47,157.5,61.7,10000.00
38,156.9,63.7,108376.08
58,160.9,65.1,76300.06
49,164.1,63.3,11787.62
42,179.6,79.8,103123.99
32,187.8,81.4,200000.00
44,178.1,73.1,48952.78
85,150.0,51.9,114149.56
70,182.4,77.8,43396.29
22,167.4,69.0,72106.27
36,159.1,63.2,10000.00
76,183.4,79.5,49939.94
40,167.2,71.9,50390.79
78,163.3,62.5,33525.44
72,166.3,69.9,185962.22
82,167.8,66.5,47703.82
87,174.3,72.9,43394.09
65,171.5,70.8,35731.35
78,165.5,68.2,33728.11
55,156.4,58.1,43781.19
82,164.5,59.9,38534.46
62,171.8,73.1,74120.55
24,164.9,65.2,82102.72
31,171.0,75.4,185327.42
50,170.1,65.6,33464.95
30,178.0,75.4,20290.56
31,172.0,66.2,57743.12
75,176.1,74.7,59043.44
21,168.5,68.4,116383.69
57,181.5,83.3,14375.53
73,166.8,68.2,46689.70
86,164.1,63.1,141267.31
47,179.4,77.5,111045.52
37,165.6,68.8,144378.58
69,162.4,58.0,36297.43
38,162.2,64.8,10000.00
25,166.5,64.4,62507.81
55,168.1,66.7,76102.51
39,172.9,71.8,27550.61
23,175.4,69.3,68773.57
64,170.2,65.0,55457.33
72,176.6,76.8,13228.02
86,175.7,72.8,126499.77
30,163.5,64.0,12820.23
75,163.2,64.6,94448.43
59,166.9,63.1,22326.09
33,155.0,55.4,58641.69
25,170.6,67.2,54492.54
29,168.4,61.1,54335.71
47,181.4,78.4,132767.27
70,177.7,75.3,106937.82
58,167.9,69.1,24827.46
32,176.9,76.2,52441.36
56,168.9,63.3,85846.47
45,173.3,66.9,81476.02
89,156.5,56.9,81163.65
83,166.1,66.8,52785.14
66,171.2,68.8,108491.08
72,168.1,65.5,100874.55
56,179.1,80.9,68825.14
63,172.5,73.1,41334.19
65,174.3,75.0,200000.00
84,171.5,71.6,37927.03
71,170.1,66.1,22567.61
77,176.5,77.0,38022.91
87,182.5,87.5,58281.14
35,155.4,59.8,37927.41
28,162.9,63.4,23608.54
82,170.4,65.1,45254.74
70,179.4,75.0,137367.43
27,175.5,76.0,14690.08
18,164.3,66.7,56961.36
46,167.3,64.1,18157.98
18,175.3,75.2,18500.19
71,165.8,63.1,11201.64
70,172.0,73.6,50063.42
51,165.2,67.3,10271.90
58,173.4,75.1,56226.14
68,174.5,71.6,43868.86
76,151.2,57.0,74693.80
79,182.6,80.4,10000.00
45,183.4,81.9,10778.72
47,155.8,58.5,34527.82
29,168.4,65.5,48768.12
40,158.6,61.3,120578.85
64,155.1,59.1,42793.44
74,175.7,70.8,23723.13
56,182.7,81.8,138017.92
34,169.8,70.8,28190.78
39,180.9,76.5,12908.74
53,165.4,66.5,67132.34
51,159.9,59.5,50499.91
86,167.3,68.9,107281.69
58,164.5,62.3,19365.81
76,173.0,75.8,52030.96
33,177.6,79.5,27079.09
35,161.9,65.4,62447.62
71,160.5,67.7,26484.58
47,176.2,78.8,50572.94
62,167.5,70.1,140926.28
46,175.5,78.6,52897.40
22,164.2,64.3,37117.49
44,165.4,64.0,178180.25
54,177.2,78.3,44201.78
60,175.7,73.8,61662.28
37,179.7,80.3,106923.37
51,168.5,65.8,42481.63
82,179.1,75.0,44734.78
54,173.1,67.5,44389.47
50,172.8,68.3,66218.26
40,164.0,65.6,200000.00
28,174.6,68.9,142387.14
88,168.2,64.9,124696.40
66,183.0,78.0,22343.61
29,170.0,68.1,34116.96
37,168.7,68.6,84035.09
82,178.9,82.7,10000.00
88,170.6,72.2,24456.74
57,164.0,62.8,147145.68
20,159.3,61.0,129030.27
78,163.7,62.7,64389.72
27,157.2,62.0,94532.13
64,169.3,70.5,200000.00
90,176.0,72.7,39841.68
20,166.0,67.3,200000.00
87,187.7,85.9,76722.03
22,160.1,61.7,42135.14
22,173.7,73.6,181706.55
58,173.0,73.6,24935.09
45,167.0,73.3,52634.74
35,168.9,72.1,41115.27
86,181.6,76.3,200000.00
45,177.5,76.4,35597.73
37,176.5,81.2,40025.82
73,163.5,65.3,47259.18
80,173.5,77.8,10000.00
65,175.7,82.0,154368.57
56,176.1,71.6,48609.69
48,160.2,61.4,34494.98
76,172.4,71.6,105191.75
65,172.3,67.3,40808.85
66,177.8,80.0,69160.77
90,168.2,68.9,22510.80
76,161.9,58.0,27769.22
74,163.4,65.0,63683.05
43,172.5,69.1,29462.78
74,178.1,76.1,11930.46
89,167.4,59.8,180775.09
69,172.0,70.4,13936.23
46,155.7,60.7,107910.21
18,155.1,56.5,42010.78
20,173.3,66.7,136517.55
40,173.2,71.8,52286.66
74,175.0,72.9,45390.75
25,155.4,62.7,76558.89
33,180.2,79.3,51819.82
44,166.1,65.5,61153.52
24,165.8,62.4,46075.30
61,174.7,73.1,110872.00
68,170.6,75.7,27685.49
19,181.8,80.5,178380.82
74,175.0,75.5,70158.92
27,180.8,71.0,134954.98
64,167.1,69.8,27208.76
22,178.6,76.8,200000.00
35,154.5,57.4,87491.11
64,169.4,69.4,200000.00
33,160.6,62.5,37086.48
71,170.9,69.3,19635.33
40,171.3,68.9,44795.69
82,176.7,70.7,104551.00
68,171.8,69.7,157521.86
43,164.9,68.6,30318.14
22,166.8,65.1,135451.16
73,171.4,72.9,70779.60
80,165.5,62.5,120126.84
51,178.4,72.3,18566.54
88,167.4,66.0,25513.19
47,177.2,78.1,15704.99
82,165.3,61.2,49616.93
27,174.4,78.3,122967.07
48,168.5,74.6,159425.64
71,178.2,78.3,27575.67
56,183.4,79.1,74767.39
57,171.5,69.2,74063.72
55,183.3,78.6,10524.21
25,168.9,66.4,65976.79
61,171.4,69.9,10000.00
19,169.3,63.3,45615.51
80,163.0,64.8,27878.11
45,180.3,74.6,85346.11
81,171.1,67.7,95148.67
42,167.1,64.7,173022.45
40,165.0,66.4,53421.81
65,183.3,84.0,67277.88
26,169.0,65.5,23383.91
55,168.9,72.1,28985.32
58,177.2,72.0,31244.04
38,180.8,76.3,44531.92
20,166.4,69.1,200000.00
80,174.4,68.0,56544.18
67,174.4,71.3,169094.51
74,168.8,65.6,85630.29
70,167.3,65.8,103849.84
85,165.7,63.8,59361.35
67,177.3,70.2,45128.72
26,171.8,72.7,58395.40
36,170.6,70.9,24678.39
66,165.0,68.0,29506.50
72,177.3,74.2,49716.70
78,172.2,70.9,55098.00
39,163.9,67.1,10000.00
42,167.6,68.1,20029.33
48,175.3,76.5,86235.29
90,157.7,62.2,97801.96
69,169.8,69.3,11530.34
69,175.9,74.5,58652.04
40,171.7,70.6,200000.00
40,175.2,74.0,139579.12
82,155.4,56.3,17441.80
54,160.9,63.2,58020.02
41,176.3,75.1,60227.10
47,172.8,69.9,41758.95
80,168.1,69.0,122971.87
23,171.9,74.6,140354.18
86,174.2,72.9,30822.71
60,166.6,66.8,88650.21
45,165.2,66.1,26318.44
38,160.7,56.3,45060.75
21,180.2,76.8,200000.00
81,170.5,76.7,21760.76
36,180.7,78.5,105560.91
25,160.6,59.2,15693.41
74,170.9,70.0,29168.46
65,161.7,61.1,27458.94
24,182.3,80.3,22873.82
49,189.1,86.4,14082.13
81,178.8,76.5,15669.47
32,162.2,65.8,10000.00
61,161.9,59.3,23741.47
62,169.3,69.8,21773.37
76,171.0,73.3,47865.58
34,173.6,71.5,166686.43
73,173.3,74.5,77486.26
18,170.1,68.8,66399.84
72,168.4,64.8,26380.34
19,164.3,59.1,75421.06
19,174.7,71.6,85190.19
24,153.3,55.5,28267.46
71,170.7,76.5,129056.51
77,171.6,70.8,36293.21
67,168.4,66.4,36972.82
87,175.7,75.7,68562.17
61,176.9,73.9,15430.33
90,171.4,73.6,30354.15
80,186.2,87.8,43262.91
67,165.1,65.9,27934.10
56,166.8,61.4,76488.84
55,167.1,66.7,23906.69
59,177.9,75.5,28813.97
37,172.5,76.3,110803.71
55,156.5,60.1,48166.96
23,167.7,66.3,93100.60
72,165.8,70.2,80967.84
90,181.8,79.0,200000.00
85,164.3,64.4,32084.93
69,169.9,67.8,15613.93
61,159.0,64.2,11244.71
51,171.1,68.6,28383.79
43,183.2,82.5,126919.52
34,164.2,65.9,87458.16
55,176.5,75.0,41531.46
71,168.6,71.0,200000.00
87,169.9,73.9,15366.27
59,174.3,69.2,119508.36
31,161.2,61.9,30013.41
58,164.6,64.3,200000.00
84,163.7,64.6,34542.99
51,181.8,77.6,130995.31
78,177.4,72.4,41529.51
77,176.9,74.8,200000.00
44,177.1,78.3,61105.34
72,175.7,73.5,50055.34
82,158.6,61.6,67525.18
29,165.8,70.6,93199.85
72,168.5,68.6,200000.00
52,170.9,73.1,188087.23
87,162.9,66.9,10000.00
84,160.3,65.4,39192.01
55,162.6,69.7,28407.94
65,164.7,64.7,99153.66
70,167.4,70.0,29638.97
38,173.0,72.5,200000.00
43,168.9,70.0,23333.10
69,178.5,77.7,13192.69
45,174.3,76.5,58898.53
26,167.8,66.1,98722.15
31,173.1,73.1,20440.03
