age,height_cm,weight_kg,income,bmi,bmi_category
58,178.7,72.4,19995.91,22.67,Normal
46,170.3,74.7,85403.15,25.76,Overweight
78,159.1,64.7,111955.13,25.56,Overweight
45,173.8,71.9,114410.28,23.80,Normal
69,167.2,68.2,22868.36,24.40,Normal
51,180.8,79.7,114588.46,24.38,Normal
19,165.8,66.4,66843.45,24.15,Normal
56,177.4,71.6,28931.73,22.75,Normal
21,182.4,72.4,43317.73,21.76,Normal
85,164.0,62.0,76414.68,23.05,Normal
61,168.6,73.7,27288.27,25.93,Overweight
45,172.7,77.1,65607.93,25.85,Overweight
53,164.0,63.8,183656.06,23.72,Normal
63,171.9,68.0,119065.47,23.01,Normal
36,168.4,68.9,53828.90,24.30,Normal
39,168.3,69.3,61728.85,24.47,Normal
48,170.3,71.4,30807.75,24.62,Normal
36,170.5,62.2,31598.71,21.40,Normal
73,171.1,79.7,12535.27,27.22,Overweight
25,165.8,69.4,62678.70,25.25,Overweight
78,166.1,65.6,92413.36,23.78,Normal
43,169.2,66.6,46911.55,23.26,Normal
58,169.7,72.1,22701.51,25.04,Overweight
29,166.9,68.3,53066.12,24.52,Normal
46,172.3,71.5,167270.31,24.08,Normal
73,157.3,60.8,112191.42,24.57,Normal
37,164.9,64.9,48691.09,23.87,Normal
27,168.0,68.9,200000.00,24.41,Normal
56,164.0,66.7,200000.00,24.80,Normal
29,181.4,80.0,32456.30,24.31,Normal
40,170.1,70.3,40073.96,24.30,Normal
50,171.2,74.5,93318.76,25.42,Overweight
59,166.6,61.8,21984.65,22.27,Normal
64,169.9,66.9,107366.03,23.18,Normal
67,161.5,62.7,54781.03,24.04,Normal
79,168.8,66.2,69860.31,23.23,Normal
22,163.4,62.9,29788.69,23.56,Normal
44,168.1,71.7,24608.45,25.37,Overweight
18,152.1,55.1,10000.00,23.82,Normal
18,162.1,57.6,190247.49,21.92,Normal
33,180.2,76.7,116667.13,23.62,Normal
61,175.8,74.3,91656.34,24.04,Normal
83,179.2,77.2,68409.83,24.04,Normal
74,179.7,79.2,10000.00,24.53,Normal
65,174.7,74.7,25432.60,24.48,Normal
74,166.8,66.4,39707.90,23.87,Normal
30,162.7,60.0,18893.37,22.67,Normal
79,178.0,74.7,10890.09,23.58,Normal
82,170.5,67.9,20746.89,23.36,Normal
24,187.5,83.5,52261.07,23.75,Normal
52,167.4,69.3,52273.11,24.73,Normal
78,183.8,82.3,113158.96,24.36,Normal
52,168.9,70.9,200000.00,24.85,Normal
79,179.4,76.1,92685.16,23.65,Normal
86,181.9,83.9,42692.71,25.36,Overweight
52,162.8,65.6,200000.00,24.75,Normal
22,166.6,67.0,12040.55,24.14,Normal
42,162.8,65.4,10000.00,24.68,Normal
33,161.4,60.5,22510.28,23.22,Normal
52,174.7,66.9,103854.59,21.92,Normal
60,168.6,66.4,58190.80,23.36,Normal
51,170.4,71.9,18111.22,24.76,Normal
32,173.9,72.8,25988.08,24.07,Normal
39,157.0,58.7,16357.52,23.81,Normal
67,179.0,74.4,16357.16,23.22,Normal
19,167.6,61.5,200000.00,21.89,Normal
33,173.7,76.7,43944.68,25.42,Overweight
83,174.3,72.3,200000.00,23.80,Normal
25,179.6,76.1,22443.70,23.59,Normal
48,169.3,66.8,77791.76,23.31,Normal
33,155.1,61.5,61337.87,25.57,Overweight
25,170.4,72.3,110358.75,24.90,Normal
48,171.4,67.6,62872.99,23.01,Normal
56,162.8,67.1,121340.19,25.32,Overweight
30,171.0,69.7,82335.38,23.84,Normal
23,167.5,65.5,18725.35,23.35,Normal
27,160.6,61.0,96685.78,23.65,Normal
65,174.7,70.9,45569.28,23.23,Normal
80,166.1,62.3,24852.92,22.58,Normal
31,167.2,69.4,93373.07,24.82,Normal
41,166.8,66.1,114597.47,23.76,Normal
43,178.6,78.4,32356.48,24.58,Normal
44,169.7,70.0,36470.90,24.31,Normal
35,170.6,71.5,14348.06,24.57,Normal
22,166.9,60.7,10000.00,21.79,Normal
56,173.2,69.4,40203.16,23.13,Normal
44,179.4,79.0,101989.72,24.55,Normal
42,174.5,69.3,29846.99,22.76,Normal
37,174.8,74.5,180735.98,24.38,Normal
85,174.2,68.7,41573.23,22.64,Normal
62,160.3,61.7,41725.59,24.01,Normal
48,163.9,69.3,38545.54,25.80,Overweight
32,168.6,70.5,120959.57,24.80,Normal
76,164.9,59.7,21094.31,21.95,Normal
82,162.5,65.9,44520.91,24.96,Normal
20,156.9,64.5,30550.72,26.20,Overweight
85,160.6,70.3,30162.87,27.26,Overweight
69,168.2,69.3,51607.24,24.50,Normal
25,169.5,64.9,45151.89,22.59,Normal
72,164.4,66.2,128834.31,24.49,Normal
25,170.6,74.6,49517.50,25.63,Overweight
21,167.0,66.4,82395.28,23.81,Normal
26,177.6,78.8,58410.91,24.98,Normal
51,168.9,65.9,176868.43,23.10,Normal
63,174.9,74.5,38087.13,24.35,Normal
47,171.4,63.0,38183.70,21.44,Normal
26,160.2,58.7,97764.13,22.87,Normal
32,169.4,68.9,37623.18,24.01,Normal
80,161.4,61.4,78302.19,23.57,Normal
88,169.2,64.8,200000.00,22.63,Normal
73,164.8,63.7,20717.23,23.45,Normal
25,172.7,72.6,198447.87,24.34,Normal
77,160.6,61.6,32105.81,23.88,Normal
68,170.1,69.6,166656.33,24.05,Normal
56,174.0,74.9,92708.88,24.74,Normal
28,176.4,73.7,85825.65,23.68,Normal
90,164.7,69.2,43647.94,25.51,Overweight
50,170.1,66.5,39907.73,22.98,Normal
21,171.3,76.2,26107.33,25.97,Overweight
33,180.8,81.8,50283.22,25.02,Overweight
47,159.6,60.1,42372.63,23.59,Normal
22,163.6,63.4,59378.93,23.69,Normal
41,189.6,86.9,14047.35,24.17,Normal
52,168.1,69.6,51029.49,24.63,Normal
87,156.8,62.3,155774.69,25.34,Overweight
24,165.9,62.0,116940.67,22.53,Normal
60,150.6,55.7,51045.87,24.56,Normal
84,171.7,64.4,200000.00,21.84,Normal
76,175.7,73.6,29737.39,23.84,Normal
85,163.6,68.6,46248.00,25.63,Overweight
30,166.7,62.4,13552.34,22.46,Normal
76,176.5,70.0,34769.87,22.47,Normal
89,157.7,60.3,200000.00,24.25,Normal
41,160.7,66.1,35984.56,25.60,Overweight
54,168.4,69.0,12641.37,24.33,Normal
56,164.7,59.4,109598.32,21.90,Normal
54,167.9,62.6,70973.90,22.21,Normal
39,161.2,62.7,105594.31,24.13,Normal
88,171.5,67.1,38270.41,22.81,Normal
87,169.0,69.0,20198.56,24.16,Normal
45,173.8,73.1,42383.62,24.20,Normal
76,171.4,69.0,82383.36,23.49,Normal
47,171.4,76.0,46848.96,25.87,Overweight
76,159.9,63.1,70893.78,24.68,Normal
60,173.4,75.8,30842.28,25.21,Overweight
52,167.7,70.3,73303.61,25.00,Normal
27,168.8,67.9,49864.56,23.83,Normal
65,177.3,74.9,26489.18,23.83,Normal
41,165.0,64.4,56711.56,23.65,Normal
33,179.5,79.4,35304.13,24.64,Normal
32,180.1,75.9,87136.08,23.40,Normal
89,175.3,78.9,109712.60,25.68,Overweight
25,163.1,61.6,78524.21,23.16,Normal
76,154.7,58.1,11479.17,24.28,Normal
81,177.6,75.0,20983.35,23.78,Normal
20,170.8,68.7,28193.85,23.55,Normal
61,164.8,71.7,24418.48,26.40,Overweight
60,178.2,74.9,30675.39,23.59,Normal
44,164.0,63.6,114978.67,23.65,Normal
66,167.0,64.9,93766.91,23.27,Normal
47,173.7,72.5,34142.97,24.03,Normal
50,162.2,62.8,85168.98,23.87,Normal
49,169.2,65.4,67220.67,22.84,Normal
76,177.6,74.4,48543.00,23.59,Normal
64,171.5,72.4,140530.60,24.62,Normal
45,178.7,79.7,27573.53,24.96,Normal
85,177.9,76.0,52431.45,24.01,Normal
76,170.1,69.6,19418.94,24.05,Normal
86,153.6,55.5,20274.96,23.52,Normal
71,162.3,61.7,14692.46,23.42,Normal
46,175.3,71.0,20588.89,23.10,Normal
74,159.1,56.1,53882.92,22.16,Normal
42,167.7,65.4,38083.73,23.25,Normal
37,172.4,74.0,39218.12,24.90,Normal
50,180.3,76.7,38197.73,23.59,Normal
88,166.0,65.1,200000.00,23.62,Normal
59,165.5,64.6,17967.43,23.59,Normal
46,169.6,72.8,16319.15,25.31,Overweight
51,172.5,68.6,23362.75,23.05,Normal
39,168.9,69.3,46867.18,24.29,Normal
66,177.3,75.2,79465.04,23.92,Normal
43,164.4,65.1,87247.76,24.09,Normal
58,170.8,70.7,117002.76,24.24,Normal
44,173.1,72.1,45358.97,24.06,Normal
41,167.2,69.5,34999.51,24.86,Normal
88,175.9,74.2,200000.00,23.98,Normal
43,171.0,75.4,10000.00,25.79,Overweight
23,175.5,74.1,52905.44,24.06,Normal
45,171.4,65.4,73628.28,22.26,Normal
56,172.6,73.4,200000.00,24.64,Normal
24,165.6,67.0,11217.93,24.43,Normal
40,165.6,65.9,34257.28,24.03,Normal
30,178.6,75.8,14734.24,23.76,Normal
54,174.4,66.7,10000.00,21.93,Normal
70,162.8,57.8,41593.75,21.81,Normal
88,171.3,75.4,105827.18,25.70,Overweight
46,153.4,54.7,148027.14,23.25,Normal
81,166.0,69.0,30979.87,25.04,Overweight
33,176.7,70.1,91094.43,22.45,Normal
74,169.1,65.5,41849.35,22.91,Normal
59,170.8,72.1,82511.64,24.71,Normal
73,150.0,53.7,141323.38,23.87,Normal
73,167.3,68.8,41980.94,24.58,Normal
56,172.4,71.3,131801.89,23.99,Normal
36,173.3,71.5,16781.86,23.81,Normal
56,176.7,72.9,90276.98,23.35,Normal
78,168.5,64.6,126764.24,22.75,Normal
88,168.8,72.6,115493.16,25.48,Overweight
85,160.7,66.7,17210.23,25.83,Overweight
31,168.6,65.1,41545.66,22.90,Normal
61,161.2,59.1,65626.57,22.74,Normal
25,157.1,58.2,74497.85,23.58,Normal
66,162.4,64.3,55496.02,24.38,Normal
90,180.6,77.7,180962.65,23.82,Normal
21,168.1,69.3,15579.28,24.52,Normal
65,171.5,70.4,40277.67,23.94,Normal
87,166.4,66.1,10946.59,23.87,Normal
79,157.5,66.8,87456.97,26.93,Overweight
46,176.6,73.3,82366.64,23.50,Normal
25,154.8,62.4,200000.00,26.04,Overweight
85,166.1,70.6,125932.58,25.59,Overweight
85,169.6,70.5,67373.49,24.51,Normal
60,171.6,64.9,62892.60,22.04,Normal
89,164.9,65.4,37602.60,24.05,Normal
18,157.1,57.7,56230.65,23.38,Normal
63,164.4,64.9,64112.99,24.01,Normal
20,164.8,62.0,10000.00,22.83,Normal
86,164.6,67.3,59694.82,24.84,Normal
67,176.8,78.0,54758.45,24.95,Normal
84,161.5,66.1,200000.00,25.34,Overweight
59,172.1,69.9,44412.39,23.60,Normal
24,171.1,67.1,25104.13,22.92,Normal
19,176.7,76.0,63669.26,24.34,Normal
42,169.1,73.9,53460.14,25.84,Overweight
72,175.5,74.1,44455.22,24.06,Normal
29,168.8,69.7,15814.59,24.46,Normal
80,173.0,71.1,43449.77,23.76,Normal
35,159.5,59.5,29688.22,23.39,Normal
54,151.5,57.1,41148.59,24.88,Normal
32,172.6,71.2,96636.92,23.90,Normal
52,173.0,73.0,27247.45,24.39,Normal
51,173.3,73.6,40973.02,24.51,Normal
18,166.3,67.4,81378.20,24.37,Normal
59,180.4,79.8,39234.68,24.52,Normal
75,166.8,64.2,200000.00,23.08,Normal
86,172.9,69.0,62552.29,23.08,Normal
42,174.2,72.7,16351.44,23.96,Normal
82,182.0,79.4,23491.78,23.97,Normal
82,167.8,66.0,21457.66,23.44,Normal
90,165.4,66.4,23795.57,24.27,Normal
45,159.5,63.8,81069.22,25.08,Overweight
80,180.9,82.1,18470.31,25.09,Overweight
59,172.9,76.0,37111.91,25.42,Overweight
22,173.2,68.1,139839.48,22.70,Normal
37,191.8,84.8,31319.10,23.05,Normal
67,172.3,70.4,91502.01,23.71,Normal
29,160.9,62.4,10994.00,24.10,Normal
49,168.6,67.5,35818.68,23.75,Normal
74,163.2,62.3,22526.04,23.39,Normal
28,167.2,66.2,65484.72,23.68,Normal
54,167.2,68.5,19702.05,24.50,Normal
33,165.9,62.1,200000.00,22.56,Normal
57,160.2,68.6,11433.83,26.73,Overweight
35,181.1,78.8,138965.55,24.03,Normal
88,172.1,74.2,110219.34,25.05,Overweight
23,168.4,66.3,66082.11,23.38,Normal
88,175.3,75.5,52510.49,24.57,Normal
75,173.3,72.4,200000.00,24.11,Normal
80,171.9,73.5,200000.00,24.87,Normal
80,174.8,72.7,41491.27,23.79,Normal
31,170.9,74.8,57628.40,25.61,Overweight
85,174.7,68.8,30412.78,22.54,Normal
61,175.3,76.6,17455.67,24.93,Normal
88,171.1,70.6,75855.07,24.12,Normal
82,168.5,65.1,62594.86,22.93,Normal
60,180.7,84.2,11737.91,25.79,Overweight
45,166.7,72.2,75371.17,25.98,Overweight
26,172.7,65.4,64511.85,21.93,Normal
25,172.9,72.3,29104.79,24.19,Normal
46,165.7,68.0,27444.14,24.77,Normal
77,164.3,66.1,73216.79,24.49,Normal
54,167.5,71.9,200000.00,25.63,Overweight
53,166.6,70.5,71563.06,25.40,Overweight
35,159.8,62.1,100933.19,24.32,Normal
59,165.4,72.5,23642.51,26.50,Overweight
64,171.9,73.7,34438.59,24.94,Normal
89,178.9,75.8,86421.64,23.68,Normal
71,173.9,70.9,14724.50,23.44,Normal
62,151.8,59.0,60250.12,25.60,Overweight
84,174.5,70.7,77952.82,23.22,Normal
49,166.1,65.0,48295.69,23.56,Normal
86,173.2,71.3,66650.19,23.77,Normal
45,169.9,70.3,52670.78,24.35,Normal
27,168.7,67.7,28562.01,23.79,Normal
48,169.3,64.8,17317.66,22.61,Normal
27,169.8,72.7,46096.68,25.22,Overweight
26,179.4,76.0,161754.28,23.61,Normal
82,169.9,75.3,125708.49,26.09,Overweight
76,177.6,76.6,36643.06,24.29,Normal
34,176.6,78.7,35964.38,25.23,Overweight
79,174.7,75.1,33659.05,24.61,Normal
23,157.5,63.5,33662.94,25.60,Overweight
38,177.8,77.6,64780.04,24.55,Normal
69,166.8,67.5,129509.76,24.26,Normal
40,175.0,76.8,200000.00,25.08,Overweight
71,163.2,71.4,23692.54,26.81,Overweight
81,161.7,61.9,89844.94,23.67,Normal
22,183.8,83.5,81460.97,24.72,Normal
19,163.3,64.0,37160.68,24.00,Normal
86,178.0,77.6,19858.15,24.49,Normal
55,170.8,70.1,64062.48,24.03,Normal
54,167.1,60.5,200000.00,21.67,Normal
51,169.7,68.5,63698.78,23.79,Normal
49,160.9,65.1,24618.90,25.15,Overweight
68,169.9,67.0,43401.04,23.21,Normal
60,162.4,66.1,17919.09,25.06,Overweight
29,167.2,67.6,50839.94,24.18,Normal
63,176.5,74.2,92489.05,23.82,Normal
66,171.8,73.6,26807.53,24.94,Normal
26,159.6,63.2,10000.00,24.81,Normal
45,176.0,75.6,64149.48,24.41,Normal
75,170.0,72.4,31836.89,25.05,Overweight
63,166.2,66.9,25442.48,24.22,Normal
27,175.2,68.7,25245.59,22.38,Normal
20,168.8,67.2,71682.72,23.58,Normal
60,161.8,57.4,34636.49,21.93,Normal
51,182.9,82.3,115517.74,24.60,Normal
88,169.9,72.0,117828.42,24.94,Normal
56,169.4,71.7,39191.28,24.99,Normal
85,167.2,68.6,31288.28,24.54,Normal
33,178.3,79.2,56090.17,24.91,Normal
50,166.3,61.6,43867.30,22.27,Normal
28,159.2,60.5,10326.99,23.87,Normal
59,165.2,61.3,200000.00,22.46,Normal
31,179.3,76.1,95099.64,23.67,Normal
53,175.8,79.0,32946.55,25.56,Overweight
43,168.2,71.2,10000.00,25.17,Overweight
31,179.6,79.4,42505.54,24.62,Normal
25,175.2,73.1,29454.42,23.81,Normal
55,168.1,64.8,47347.17,22.93,Normal
87,168.8,68.9,10000.00,24.18,Normal
32,172.3,74.6,32687.77,25.13,Overweight
47,164.2,65.9,34530.17,24.44,Normal
34,170.0,64.6,42054.87,22.35,Normal
77,172.2,71.5,40424.50,24.11,Normal
48,158.2,54.3,52407.45,21.70,Normal
89,168.7,70.7,196582.59,24.84,Normal
35,167.9,65.6,31453.50,23.27,Normal
23,177.2,71.7,22020.65,22.83,Normal
60,157.1,61.7,10563.72,25.00,Normal
65,167.3,68.9,31564.18,24.62,Normal
90,166.6,67.3,14166.74,24.25,Normal
81,176.7,81.5,118641.90,26.10,Overweight
82,169.7,71.0,45857.00,24.65,Normal
64,182.6,78.1,116459.26,23.42,Normal
44,174.6,74.7,187007.81,24.50,Normal
49,167.1,66.2,22953.51,23.71,Normal
27,171.7,74.6,36576.25,25.30,Overweight
49,167.5,68.2,165760.03,24.31,Normal
44,176.0,75.5,59282.78,24.37,Normal
20,160.7,57.7,79948.44,22.34,Normal
32,164.2,64.9,126684.89,24.07,Normal
57,173.2,71.8,112043.39,23.93,Normal
44,178.6,73.5,72337.78,23.04,Normal
90,154.6,56.7,175694.79,23.72,Normal
52,179.6,78.7,47020.99,24.40,Normal
87,169.0,68.5,79797.80,23.98,Normal
66,156.8,54.8,42646.29,22.29,Normal
20,150.0,53.2,125276.03,23.64,Normal
32,159.3,59.5,26611.27,23.45,Normal
69,169.9,69.9,10995.13,24.22,Normal
57,169.5,69.2,90148.23,24.09,Normal
40,174.4,71.8,19963.35,23.61,Normal
56,166.2,64.9,18259.85,23.50,Normal
83,162.2,63.3,156094.24,24.06,Normal
46,167.1,69.9,119303.97,25.03,Overweight
21,170.2,70.4,36736.56,24.30,Normal
40,171.6,74.9,10000.00,25.44,Overweight
86,164.5,68.3,80796.94,25.24,Overweight
73,176.3,79.1,90765.33,25.45,Overweight
79,165.7,70.0,79611.07,25.49,Overweight
84,163.9,69.2,76385.37,25.76,Overweight
26,166.2,62.8,42468.93,22.74,Normal
38,177.5,77.6,34556.68,24.63,Normal
22,169.1,72.3,18476.09,25.28,Overweight
18,165.1,69.6,26692.06,25.53,Overweight
78,176.5,72.5,66777.03,23.27,Normal
86,185.0,84.1,67772.55,24.57,Normal
29,171.5,70.8,101785.24,24.07,Normal
70,178.6,82.1,14100.85,25.74,Overweight
57,177.3,71.3,11231.47,22.68,Normal
23,165.8,63.7,35526.84,23.17,Normal
84,170.2,64.1,19966.78,22.13,Normal
81,161.0,62.6,59110.69,24.15,Normal
59,168.6,75.0,15381.02,26.38,Overweight
69,165.6,65.7,144637.69,23.96,Normal
46,167.2,67.4,23859.17,24.11,Normal
75,164.8,66.8,200000.00,24.60,Normal
50,168.0,67.4,80149.58,23.88,Normal
90,173.7,73.5,19342.68,24.36,Normal
22,169.2,69.9,200000.00,24.42,Normal
30,156.9,56.5,63493.03,22.95,Normal
88,164.8,64.9,58063.11,23.90,Normal
39,159.4,63.2,47149.91,24.87,Normal
40,171.7,73.5,76090.32,24.93,Normal
75,173.5,76.1,80230.32,25.28,Overweight
31,171.8,71.8,22955.24,24.33,Normal
55,164.5,66.0,41257.24,24.39,Normal
38,171.7,73.0,55487.28,24.76,Normal
32,166.7,64.9,84477.85,23.35,Normal
88,162.0,61.1,85776.35,23.28,Normal
32,175.2,73.3,57980.72,23.88,Normal
24,175.7,70.3,30469.69,22.77,Normal
67,176.6,76.1,29095.70,24.40,Normal
81,165.7,69.0,17110.35,25.13,Overweight
27,178.3,74.2,85230.90,23.34,Normal
69,166.5,67.8,28721.43,24.46,Normal
57,174.6,71.3,42074.59,23.39,Normal
78,166.4,63.4,61929.24,22.90,Normal
27,168.4,74.2,50177.35,26.16,Overweight
89,153.1,53.2,49748.13,22.70,Normal
63,167.9,63.8,22143.79,22.63,Normal
79,170.6,70.5,63688.20,24.22,Normal
44,167.1,67.8,37730.82,24.28,Normal
86,182.3,81.8,46259.30,24.61,Normal
63,161.9,68.9,141768.39,26.29,Overweight
27,166.1,63.9,78791.84,23.16,Normal
85,163.7,62.6,29913.14,23.36,Normal
76,166.1,71.0,43728.52,25.73,Overweight
39,177.2,78.2,200000.00,24.90,Normal
57,180.3,80.4,37916.21,24.73,Normal
46,165.1,63.6,51827.25,23.33,Normal
57,164.9,68.6,90899.46,25.23,Overweight
88,161.9,65.3,60684.93,24.91,Normal
83,179.1,77.6,35747.73,24.19,Normal
33,177.8,74.1,25609.02,23.44,Normal
88,169.3,69.1,49547.61,24.11,Normal
49,160.2,66.5,90399.65,25.91,Overweight
69,160.9,58.9,164158.63,22.75,Normal
73,171.2,67.9,13372.55,23.17,Normal
53,173.8,70.6,200000.00,23.37,Normal
51,155.5,56.8,38569.23,23.49,Normal
51,167.8,67.5,114935.03,23.97,Normal
80,181.3,81.8,25745.02,24.89,Normal
46,168.5,69.5,11731.38,24.48,Normal
38,180.4,78.3,15338.58,24.06,Normal
44,174.5,73.9,37120.22,24.27,Normal
32,162.4,65.2,80134.53,24.72,Normal
46,168.0,62.7,51423.55,22.22,Normal
26,169.1,71.8,39917.38,25.11,Overweight
24,163.3,61.5,136762.25,23.06,Normal
70,163.2,62.6,50089.44,23.50,Normal
23,180.5,79.2,64317.34,24.31,Normal
59,163.2,63.7,200000.00,23.92,Normal
74,177.5,77.1,49639.57,24.47,Normal
70,166.9,67.3,26729.36,24.16,Normal
50,169.8,68.3,77083.31,23.69,Normal
32,173.9,77.2,96805.43,25.53,Overweight
85,165.8,68.1,65556.22,24.77,Normal
78,174.0,73.6,57583.97,24.31,Normal
62,155.7,60.3,189811.39,24.87,Normal
24,173.1,69.8,169617.43,23.29,Normal
20,152.7,62.5,44998.63,26.80,Overweight
41,168.4,64.8,28018.86,22.85,Normal
29,176.0,74.7,73575.02,24.12,Normal
80,174.4,72.1,27874.52,23.71,Normal
33,160.9,61.2,110904.39,23.64,Normal
38,161.8,61.5,73235.02,23.49,Normal
89,165.2,63.2,200000.00,23.16,Normal
77,171.3,74.0,188291.30,25.22,Overweight
33,155.8,54.6,18937.74,22.49,Normal
45,169.9,72.2,31346.83,25.01,Overweight
55,172.2,73.1,10000.00,24.65,Normal
66,168.0,66.6,10000.00,23.60,Normal
86,173.7,74.0,55393.77,24.53,Normal
81,171.6,70.2,17096.57,23.84,Normal
89,166.2,63.0,200000.00,22.81,Normal
20,156.4,55.4,141761.62,22.65,Normal
35,170.9,72.1,39160.87,24.69,Normal
59,163.3,65.8,37208.67,24.67,Normal
21,166.0,66.9,190348.89,24.28,Normal
43,173.4,71.0,200000.00,23.61,Normal
29,179.9,77.1,21599.82,23.82,Normal
86,169.7,68.1,19239.36,23.65,Normal
22,173.9,67.3,38131.51,22.25,Normal
28,159.9,61.5,73706.84,24.05,Normal
32,171.7,72.3,31491.53,24.52,Normal
28,169.6,69.2,75114.66,24.06,Normal
59,178.6,81.9,200000.00,25.68,Overweight
44,166.2,63.3,14105.93,22.92,Normal
84,168.3,66.0,33478.88,23.30,Normal
37,177.4,75.9,14349.72,24.12,Normal
57,169.4,69.6,23549.31,24.25,Normal
66,162.2,57.4,38352.29,21.82,Normal
63,187.9,86.5,25985.35,24.50,Normal
76,162.4,64.0,79838.26,24.27,Normal
32,169.5,62.6,57276.11,21.79,Normal
55,172.4,71.0,65440.42,23.89,Normal
76,171.9,68.5,37939.58,23.18,Normal
81,168.7,66.9,41218.03,23.51,Normal
63,168.7,64.3,36466.77,22.59,Normal
65,168.4,69.3,39974.07,24.44,Normal
81,162.2,68.4,72903.12,26.00,Overweight
63,185.1,83.0,10000.00,24.23,Normal
87,168.5,61.7,64791.23,21.73,Normal
27,174.2,73.7,22877.77,24.29,Normal
43,167.7,66.9,36857.21,23.79,Normal
26,167.5,64.0,12263.70,22.81,Normal
24,166.8,67.8,36205.77,24.37,Normal
52,159.2,63.5,64207.41,25.05,Overweight
34,168.9,66.5,75444.62,23.31,Normal
47,167.2,62.2,17189.95,22.25,Normal
49,178.2,70.2,72238.83,22.11,Normal
63,161.6,60.7,139466.09,23.24,Normal
87,166.0,65.7,32062.98,23.84,Normal
80,163.7,62.8,50041.11,23.43,Normal
45,180.1,75.8,10000.00,23.37,Normal
41,163.9,66.2,22302.36,24.64,Normal
74,173.9,74.0,63783.29,24.47,Normal
27,176.8,75.6,118148.66,24.19,Normal
57,169.0,71.0,29156.36,24.86,Normal
48,160.4,59.8,200000.00,23.24,Normal
31,160.5,58.5,66322.13,22.71,Normal
63,176.0,72.8,15894.96,23.50,Normal
41,161.2,60.6,159251.94,23.32,Normal
31,172.7,65.4,16189.68,21.93,Normal
65,170.8,68.4,67195.57,23.45,Normal
30,172.6,74.8,21665.17,25.11,Overweight
67,173.3,74.5,14736.57,24.81,Normal
29,163.5,65.7,118861.62,24.58,Normal
49,163.2,64.3,39576.03,24.14,Normal
76,175.0,77.8,200000.00,25.40,Overweight
34,165.6,62.6,20003.01,22.83,Normal
74,150.7,51.6,12284.60,22.72,Normal
70,174.5,76.5,32470.24,25.12,Overweight
83,162.7,63.6,200000.00,24.03,Normal
30,173.3,70.1,105905.49,23.34,Normal
70,179.7,79.2,82312.81,24.53,Normal
86,170.1,68.1,84797.69,23.54,Normal
73,177.0,72.7,32319.28,23.21,Normal
31,171.1,67.7,200000.00,23.13,Normal
78,181.1,79.7,75512.63,24.30,Normal
25,162.6,64.1,69401.44,24.24,Normal
60,169.9,73.8,121316.12,25.57,Overweight
54,174.7,72.4,15896.58,23.72,Normal
56,168.7,67.4,22660.22,23.68,Normal
55,178.1,80.4,40087.34,25.35,Overweight
20,167.0,69.9,122024.08,25.06,Overweight
55,184.5,82.1,15545.56,24.12,Normal
86,184.9,77.4,47059.09,22.64,Normal
49,172.0,68.6,41432.20,23.19,Normal
38,173.9,69.4,12122.65,22.95,Normal
90,178.3,76.4,31626.16,24.03,Normal
25,161.7,61.2,81454.93,23.41,Normal
53,160.8,66.9,13158.66,25.87,Overweight
55,178.8,72.0,178078.44,22.52,Normal
52,171.9,67.4,76192.56,22.81,Normal
85,168.4,68.8,68267.17,24.26,Normal
48,170.1,71.0,50369.82,24.54,Normal
89,153.3,48.6,18707.66,20.68,Normal
22,168.7,63.1,27862.89,22.17,Normal
71,164.7,64.3,69247.86,23.70,Normal
61,176.4,78.7,27813.83,25.29,Overweight
35,177.0,80.9,59257.79,25.82,Overweight
34,174.0,71.4,22265.31,23.58,Normal
70,172.8,71.2,75061.66,23.84,Normal
64,159.5,58.5,80277.99,23.00,Normal
62,174.1,74.6,11554.83,24.61,Normal
21,174.4,77.6,53122.51,25.51,Overweight
61,178.7,80.4,12711.69,25.18,Overweight
89,184.8,81.9,10000.00,23.98,Normal
19,158.2,57.5,29298.02,22.97,Normal
52,167.3,67.2,200000.00,24.01,Normal
54,164.8,69.3,100471.30,25.52,Overweight
83,171.2,69.1,175022.87,23.58,Normal
38,170.1,64.0,86452.74,22.12,Normal
52,168.4,67.0,60154.85,23.63,Normal
70,177.2,74.5,111930.20,23.73,Normal
22,162.3,57.8,28117.97,21.94,Normal
76,162.7,64.2,76362.07,24.25,Normal
78,162.8,65.1,144230.26,24.56,Normal
70,167.5,72.9,93831.68,25.98,Overweight
65,161.4,58.5,153013.32,22.46,Normal
72,169.7,71.3,58930.76,24.76,Normal
75,168.8,71.3,200000.00,25.02,Overweight
83,164.5,66.5,41455.25,24.57,Normal
49,176.1,71.4,200000.00,23.02,Normal
51,169.6,65.8,83786.31,22.88,Normal
64,177.4,75.8,35391.49,24.09,Normal
32,168.6,68.5,17301.72,24.10,Normal
80,169.8,67.5,24163.21,23.41,Normal
74,166.1,70.1,21085.75,25.41,Overweight
64,170.0,68.2,46162.87,23.60,Normal
40,175.0,67.8,15886.35,22.14,Normal
43,167.1,66.3,160053.10,23.74,Normal
49,173.6,73.8,55239.24,24.49,Normal
66,164.3,65.8,53258.52,24.38,Normal
74,175.3,74.8,17517.05,24.34,Normal
67,165.9,70.5,25025.34,25.62,Overweight
85,176.0,71.0,10000.00,22.92,Normal
88,170.4,68.4,200000.00,23.56,Normal
69,180.6,82.9,13958.35,25.42,Overweight
45,161.9,57.0,14944.00,21.75,Normal
